datetime,heat_unit_1,heat_unit_2,heat_unit_3,nonheat_ecc_dhw_heater,nonheat_ecc_stove,nonheat_admin_stove,nonheat_elder_stove
2024-08-05 05:00:00,0.3588083337853357,0.02648031983655614,0.14696577509288658,0.0,0.0,0.0,0.0
2024-08-05 06:00:00,0.4127163846197073,0.030458773772672122,0.1690461944383303,0.0,0.0,0.0,0.0
2024-08-05 07:00:00,0.3588083337853357,0.02648031983655614,0.14696577509288658,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-05 08:00:00,0.2007579258593165,0.014816083089248451,0.0822292611453289,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-05 09:00:00,0.0,0.0,0.0,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-05 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-05 11:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-05 12:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-05 13:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-05 14:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-05 15:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-05 16:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-05 17:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 03:00:00,0.12720210660716755,0.0093876093437024,0.05210123185754832,0.0,0.0,0.0,0.0
2024-08-06 04:00:00,0.3567612243928758,0.02632924165261076,0.14612729117198972,0.0,0.0,0.0,0.0
2024-08-06 05:00:00,0.5010681185861963,0.03697919694363073,0.20523454303715052,0.0,0.0,0.0,0.0
2024-08-06 06:00:00,0.5502885128262763,0.040611698363562834,0.22539492591777371,0.0,0.0,0.0,0.0
2024-08-06 07:00:00,0.5010681185861963,0.03697919694363073,0.20523454303715052,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-06 08:00:00,0.3567612243928758,0.02632924165261076,0.14612729117198972,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-06 09:00:00,0.12720210660716755,0.0093876093437024,0.05210123185754832,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-06 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-06 11:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-06 12:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-06 13:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-06 14:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-06 15:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-06 16:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-06 17:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 03:00:00,0.22448029136429745,0.016566811170796863,0.09194580199792257,0.0,0.0,0.0,0.0
2024-08-07 04:00:00,0.4759021822724547,0.035121932271029874,0.19492672410421577,0.0,0.0,0.0,0.0
2024-08-07 05:00:00,0.6339525901984738,0.04678616901833756,0.25966323805177344,0.0,0.0,0.0,0.0
2024-08-07 06:00:00,0.6878606410328455,0.05076462295445354,0.28174365739721713,0.0,0.0,0.0,0.0
2024-08-07 07:00:00,0.6339525901984738,0.04678616901833756,0.25966323805177344,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-07 08:00:00,0.4759021822724547,0.035121932271029874,0.19492672410421577,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-07 09:00:00,0.22448029136429745,0.016566811170796863,0.09194580199792257,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-07 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
