date_pacific,tavg_F,tmin_F,tmax_F
2018-01-23 16:00:00-08:00,46.10517742995813,43.90347669035189,48.60828367164754
2018-01-24 16:00:00-08:00,41.89455232662157,38.88745026573355,45.35618171429778
2018-01-25 16:00:00-08:00,41.66652108716617,40.32116343442525,43.50612025248533
2018-01-26 16:00:00-08:00,44.18037550835043,41.46713204704885,49.43889834689297
2018-01-27 16:00:00-08:00,46.77530003780993,44.32442592278918,51.884572622891724
2018-01-28 16:00:00-08:00,50.27066051802245,49.13393903936666,51.80776830977278
2018-01-29 16:00:00-08:00,44.97854387074464,41.479220286330495,50.04412314926581
2018-01-30 16:00:00-08:00,41.64865246071173,39.9278632687568,45.017574850912396
2018-01-31 16:00:00-08:00,44.25046280117491,43.17997016033477,45.38837647868529
2018-02-01 16:00:00-08:00,46.96453074150992,44.507871258813736,51.48703307206567
2018-02-02 16:00:00-08:00,48.628001195895344,46.99954435283248,51.96389307682189
2018-02-03 16:00:00-08:00,49.472571276739615,47.908192464471746,53.00174467136708
2018-02-04 16:00:00-08:00,47.79345989589367,45.28217739703232,52.72466512840366
2018-02-05 16:00:00-08:00,45.97881181719265,44.43297184571348,48.66225828708453
2018-02-06 16:00:00-08:00,46.818910143059476,44.80958188199628,50.98436744611263
2018-02-07 16:00:00-08:00,48.75556250689146,46.84629620227846,51.56259629187434
2018-02-08 16:00:00-08:00,44.859897324108026,42.59154896905848,50.82086979705019
2018-02-09 16:00:00-08:00,40.68156325348412,36.24505483563563,45.46026634550342
2018-02-10 16:00:00-08:00,40.24259581915717,37.81503350391887,43.103841338002795
2018-02-11 16:00:00-08:00,39.32268868501289,36.05859627263247,42.84228684827796
2018-02-12 16:00:00-08:00,38.282230112454656,34.26360307674963,44.56797126637201
2018-02-13 16:00:00-08:00,40.49313280584068,36.69713930467425,44.6908590476671
2018-02-14 16:00:00-08:00,41.35401816966303,38.89765824388625,43.98981324963573
2018-02-15 16:00:00-08:00,43.15799873721472,41.260323972005345,46.385901457818406
2018-02-16 16:00:00-08:00,45.29094245764953,43.223787290079656,47.94830534757123
2018-02-17 16:00:00-08:00,39.13973753694044,36.26327256609024,46.84219477362916
2018-02-18 16:00:00-08:00,33.571605848704365,31.07943916031553,36.34826053877233
2018-02-19 16:00:00-08:00,33.95402249407468,32.067765635807895,36.26941443916424
2018-02-20 16:00:00-08:00,34.008231878867925,31.741393408492844,36.78947321333878
2018-02-21 16:00:00-08:00,34.00990541593904,32.26889312357362,36.79985988795488
2018-02-22 16:00:00-08:00,34.206132294939486,31.120813903557302,37.911466926707895
2018-02-23 16:00:00-08:00,38.28824458417792,36.08165653029554,42.27164489684715
2018-02-24 16:00:00-08:00,41.65037808772595,40.548974818416546,43.00255408074364
2018-02-25 16:00:00-08:00,38.13731862187556,35.49412446187556,42.89072745538859
2018-02-26 16:00:00-08:00,41.28045475130613,38.493233058687224,46.31179038894489
2018-02-27 16:00:00-08:00,42.034356909400906,39.76578000896147,45.87512383114465
2018-02-28 16:00:00-08:00,42.77254347604526,38.85771232070399,47.63472144216506
2018-03-01 16:00:00-08:00,42.62348522216913,39.83332228778431,47.85958940942103
2018-03-02 16:00:00-08:00,42.34938480487127,39.79564699002675,46.18617528846754
2018-03-03 16:00:00-08:00,41.506552843604936,38.139160301624045,46.117438966113184
2018-03-04 16:00:00-08:00,41.56505864107783,39.576790647038635,44.592409885333815
2018-03-05 16:00:00-08:00,42.77578497144225,39.57516541186644,48.453034974523725
2018-03-06 16:00:00-08:00,42.512440505379935,38.96218142893103,48.416952397978626
2018-03-07 16:00:00-08:00,44.48991761118443,41.82896904182671,48.35264551136813
2018-03-08 16:00:00-08:00,45.21410376302436,40.47822438945275,49.71973433106827
2018-03-09 16:00:00-08:00,43.39122745770454,37.264146797973,51.47419538301212
2018-03-10 16:00:00-08:00,46.75989860650305,40.32424878920252,56.67218105860595
2018-03-11 17:00:00-07:00,49.949019176945974,42.042878528480266,61.89616853870465
2018-03-12 17:00:00-07:00,52.92637124574412,49.86148572275582,60.94299316004124
2018-03-13 17:00:00-07:00,46.37527153030056,44.294779368547964,49.21488414505346
2018-03-14 17:00:00-07:00,44.21861436809456,38.83163923211462,51.06567871269217
2018-03-15 17:00:00-07:00,46.029753265894776,41.70521701745033,51.8951195949587
2018-03-16 17:00:00-07:00,45.89022627790168,41.292740057314276,51.55617241563001
2018-03-17 17:00:00-07:00,45.838555514288494,42.20685101471529,50.37329282584517
2018-03-18 17:00:00-07:00,45.17349322564777,40.70148269531346,51.096160129989414
2018-03-19 17:00:00-07:00,44.71226536545415,39.38145407923356,50.07732701288294
2018-03-20 17:00:00-07:00,46.06119781238154,41.5042654537305,53.65549831420062
2018-03-21 17:00:00-07:00,47.05513446355862,42.57842682697742,53.63571884891005
2018-03-22 17:00:00-07:00,41.771705721544954,39.544368067238665,45.10050037706718
2018-03-23 17:00:00-07:00,41.42429061322243,38.10438613981,46.24190240826558
2018-03-24 17:00:00-07:00,43.205320286428815,39.40666900609335,48.406740669966574
2018-03-25 17:00:00-07:00,44.32904728475657,42.015255990474046,48.441729872962995
2018-03-26 17:00:00-07:00,47.42663453545243,46.093556329849136,52.657743931856245
2018-03-27 17:00:00-07:00,47.03642840570737,43.569620534692184,53.281859015641814
2018-03-28 17:00:00-07:00,46.51631476504738,43.61485103360815,50.02624768172676
2018-03-29 17:00:00-07:00,48.765455239704096,45.71241075498028,53.62052223901329
2018-03-30 17:00:00-07:00,47.09120200778077,42.125645030240754,53.22444548840794
2018-03-31 17:00:00-07:00,46.91653590378824,44.41490677150756,52.70381464318534
2018-04-01 17:00:00-07:00,42.173211149977824,38.094090284268916,48.24942616761317
2018-04-02 17:00:00-07:00,44.093253385942624,40.64480830374875,48.76678571601544
2018-04-03 17:00:00-07:00,44.81705127344501,41.81178457601923,48.25722645815678
2018-04-04 17:00:00-07:00,47.240218954390656,46.01600349520875,51.15115637419511
2018-04-05 17:00:00-07:00,51.60243602492435,49.75000999603626,57.530098504644215
2018-04-06 17:00:00-07:00,53.03222126162712,50.17166120745482,58.23604706443219
2018-04-07 17:00:00-07:00,48.178061767493915,46.17597708071312,51.688968075102665
2018-04-08 17:00:00-07:00,49.06135894733303,45.45906338986977,54.428580214613625
2018-04-09 17:00:00-07:00,52.16879872470995,48.5981564731969,55.89732894546294
2018-04-10 17:00:00-07:00,50.201120313697345,46.99073928790366,56.03737773379821
2018-04-11 17:00:00-07:00,44.84865206059066,42.22583702063564,50.25222304579889
2018-04-12 17:00:00-07:00,47.64193594796993,44.90627697892919,51.866642711748156
2018-04-13 17:00:00-07:00,49.30108888280447,47.40584704003633,51.725994516844956
2018-04-14 17:00:00-07:00,47.171409125227605,44.61553748813081,50.16645175879249
2018-04-15 17:00:00-07:00,45.991990468895885,43.61471817402446,48.250278647797074
2018-04-16 17:00:00-07:00,46.54072061255683,43.578876527170664,49.72908671171795
2018-04-17 17:00:00-07:00,46.93618154660197,43.3646456030983,52.5197109466093
2018-04-18 17:00:00-07:00,48.646681062282234,43.30224198533013,55.87952695160195
2018-04-19 17:00:00-07:00,50.799214341832965,46.10206862544457,55.80917448299384
2018-04-20 17:00:00-07:00,49.80650454895871,46.04525390945937,55.326434314592646
2018-04-21 17:00:00-07:00,47.88681799187348,44.116813945882384,53.53866125517802
2018-04-22 17:00:00-07:00,50.857384810040486,44.601570644789014,59.74967066726789
2018-04-23 17:00:00-07:00,54.97351060693756,47.96382705825365,63.99433399648967
2018-04-24 17:00:00-07:00,56.45724232973998,50.429002259510334,63.472950603104515
2018-04-25 17:00:00-07:00,57.509902986936844,49.63417169925383,66.85287015673642
2018-04-26 17:00:00-07:00,56.716502284249295,51.58351965097086,66.72919402796732
2018-04-27 17:00:00-07:00,51.45050460319492,48.97175032924106,57.45835015998229
2018-04-28 17:00:00-07:00,50.189095184023046,47.236822564775295,53.85182836831463
2018-04-29 17:00:00-07:00,50.912296422741406,48.07742822208536,54.216056771879096
2018-04-30 17:00:00-07:00,52.11704293484672,49.42808882983593,55.82990073043477
2018-05-01 17:00:00-07:00,53.300157214566156,46.87887532696825,60.77584525885648
2018-05-02 17:00:00-07:00,57.13932783803576,50.398905786715396,67.61024210488226
2018-05-03 17:00:00-07:00,54.46715153155392,49.67591803939838,67.19787111737199
2018-05-04 17:00:00-07:00,54.36105247556628,49.84956226183493,60.62471235238966
2018-05-05 17:00:00-07:00,58.439749066078434,53.22002731428417,66.30749768935218
2018-05-06 17:00:00-07:00,58.405264126116286,53.228225668237485,65.79696406072723
2018-05-07 17:00:00-07:00,58.84227482966066,52.503835082634,67.0789881538181
2018-05-08 17:00:00-07:00,58.962623244596564,55.080271149057,68.24461933786647
2018-05-09 17:00:00-07:00,53.850124279733684,50.18086492362445,61.30603113902197
2018-05-10 17:00:00-07:00,53.96058686283618,49.991059551172064,59.99788221636801
2018-05-11 17:00:00-07:00,57.542647259896434,50.65211296098862,66.22593229842677
2018-05-12 17:00:00-07:00,61.37506335327467,53.05997214203204,69.35205786719709
2018-05-13 17:00:00-07:00,64.50686864424704,56.90816403528764,72.51342729278119
